"business_name","business_page","telephone","street_address","locality","region","postal_code","rank"
"Maggiano's Little Italy","https://www.yellowpages.com/boston-ma/mip/maggianos-little-italy-8939663?lid=8939663","(617) 542-3456","4 Columbus Ave","Boston","MA","02116","844"
"Fleming's Prime Steakhouse & Wine Bar","https://www.yellowpages.com/boston-ma/mip/flemings-prime-steakhouse-wine-bar-3097695?lid=3097695","(617) 292-0808","217 Stuart St","Boston","MA","02116","845"
"Lucky's Lounge","https://www.yellowpages.com/boston-ma/mip/luckys-lounge-1073353?lid=1001876483963","(617) 229-7982","355 Congress St","Boston","MA","02210","846"
"75 Chestnut","https://www.yellowpages.com/boston-ma/mip/75-chestnut-3247562?lid=3247562","(617) 227-2175","75 Chestnut St Ste 1","Boston","MA","02108","847"
"An Tain","https://www.yellowpages.com/boston-ma/mip/an-tain-9084232?lid=9084232","(617) 426-1870","31 India St","Boston","MA","02110","848"
"Bertucci's","https://www.yellowpages.com/boston-ma/mip/bertuccis-464718252?lid=464718252","(617) 247-6161","43 Stanhope St","Boston","MA","02116","849"
"Taranta","https://www.yellowpages.com/boston-ma/mip/taranta-467894142?lid=467894142","(617) 720-0052","210 Hanover St","Boston","MA","02113","850"
"Sonsie","https://www.yellowpages.com/boston-ma/mip/sonsie-2911205?lid=2911205","(617) 351-2500","327 Newbury St","Boston","MA","02115","851"
"House of Siam","https://www.yellowpages.com/boston-ma/mip/house-of-siam-10859302?lid=10859302","(617) 267-1755","542 Columbus Ave","Boston","MA","02118","852"
"Teriyaki House","https://www.yellowpages.com/boston-ma/mip/teriyaki-house-13179615?lid=1001876492645","(617) 208-4792","1110 Boylston St","Boston","MA","02215","853"
"The Cheesecake Factory","https://www.yellowpages.com/boston-ma/mip/the-cheesecake-factory-3692677?lid=3692677","(617) 399-7777","115 Huntington Ave","Boston","MA","02199","854"
"Piattini","https://www.yellowpages.com/boston-ma/mip/piattini-4270070?lid=4270070","(617) 536-2020","226 Newbury St","Boston","MA","02116","855"
"Billy Tse Restaurant","https://www.yellowpages.com/boston-ma/mip/billy-tse-restaurant-5155492?lid=5155492","(617) 227-9990","240 Commercial St","Boston","MA","02109","856"
"Coda Kitchen & Bar","https://www.yellowpages.com/boston-ma/mip/coda-kitchen-bar-13308936?lid=13308936","(617) 536-2632","329 Columbus Ave","Boston","MA","02116","857"
"Nebo","https://www.yellowpages.com/boston-ma/mip/nebo-8997239?lid=8997239","(617) 723-6326","90 N Washington St","Boston","MA","02114","858"
"Perkins Restaurant & Bakery","https://www.yellowpages.com/boston-ma/mip/perkins-restaurant-bakery-467304313?lid=467304313","(617) 406-3400","55 Court St Ste 200","Boston","MA","02108","859"
"The Kinsale","https://www.yellowpages.com/boston-ma/mip/the-kinsale-474265736?lid=474265736","(617) 742-5577","2 Center Plz","Boston","MA","02108","860"
"Perkins Restaurant & Bakery","https://www.yellowpages.com/boston-ma/mip/perkins-restaurant-bakery-475488267?lid=475488267","(877) 659-6066","225 Franklin St","Boston","MA","02110","861"
"Sensing Restaurant","https://www.yellowpages.com/boston-ma/mip/sensing-restaurant-22709069?lid=22709069","(617) 994-9001","5 Battery St","Boston","MA","02109","862"
"Metropolis Cafe","https://www.yellowpages.com/boston-ma/mip/metropolis-cafe-13989115?lid=13989115","(617) 247-2931","584 Tremont St","Boston","MA","02118","863"
"Ristorante Fiore","https://www.yellowpages.com/boston-ma/mip/ristorante-fiore-4099678?lid=4099678","(617) 371-1176","250 Hanover St","Boston","MA","02113","864"
"29 Newbury Street Restaurant","https://www.yellowpages.com/boston-ma/mip/29-newbury-street-restaurant-464981995?lid=464981995","(617) 536-0290","29 Newbury St","Boston","MA","02116","865"
"Coppa","https://www.yellowpages.com/boston-ma/mip/coppa-451379435?lid=451379435","(617) 391-0902","253 Shawmut Ave","Boston","MA","02118","866"
"House of Siam on Tremont","https://www.yellowpages.com/boston-ma/mip/house-of-siam-on-tremont-19724177?lid=19724177","(617) 267-7426","592 Tremont St","Boston","MA","02118","867"
"Al Dente Restaurant","https://www.yellowpages.com/boston-ma/mip/al-dente-restaurant-10421598?lid=10421598","(617) 523-0990","109 Salem St","Boston","MA","02113","868"
"Artu","https://www.yellowpages.com/boston-ma/mip/artu-4516687?lid=4516687","(617) 742-4336","6 Prince St","Boston","MA","02113","869"
"Addis Red Sea Ethiopian Restaurant","https://www.yellowpages.com/boston-ma/mip/addis-red-sea-ethiopian-restaurant-12580301?lid=12580301","(617) 426-8727","544 Tremont St","Boston","MA","02116","870"
